Scenario;Level;Indicator;Year;Value
Baseline situation;AF4;Gross margin(/ha);2007;1233.4051655141
Baseline situation;AF5;Gross margin(/ha);2007;2102.04932694963
Baseline situation;Arable farm;Gross margin(/ha);2007;1582.79443149359
Baseline situation;LF1;Gross margin(/ha);2007;2614.4207014722697
Baseline situation;LF2;Gross margin(/ha);2007;3473.91999636456
Baseline situation;Livestock farm;Gross margin(/ha);2007;3044.1703489184197
Baseline situation;Territory;Gross margin(/ha);2007;2000.3304079006898
Coexistence scenario;AF1;Economic efficiency;2007;0.759941578452539
Coexistence scenario;AF2;Economic efficiency;2007;0.8100965899288359
Coexistence scenario;AF3;Economic efficiency;2007;0.9014991126827021
Coexistence scenario;AF4;Economic efficiency;2007;0.8228000088256049
Coexistence scenario;AF5;Economic efficiency;2007;0.9014384443705791
Coexistence scenario;Arable farm;Economic efficiency;2007;0.8391551468520521
Coexistence scenario;LF1;Economic efficiency;2007;0.7028505343775721
Coexistence scenario;LF2;Economic efficiency;2007;0.686156427430422
Coexistence scenario;Livestock farm;Economic efficiency;2007;0.6945034809039972
Coexistence scenario;Territory;Economic efficiency;2007;0.7978260994383221
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2007;167.144071430667
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2007;148.4474832
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2007;127.82088619999999
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2007;234.11374488003997
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2007;111.761246315789
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2007;157.857486405299
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2007;179.392180438634
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2007;205.74663351040002
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2007;192.569406974517
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2007;167.775177996504
Coexistence scenario;AF1;Gross margin(/ha);2007;1356.9882729480698
Coexistence scenario;AF2;Gross margin(/ha);2007;1196.16735104435
Coexistence scenario;AF3;Gross margin(/ha);2007;2025.36204101182
Coexistence scenario;AF4;Gross margin(/ha);2007;1233.4051655141
Coexistence scenario;AF5;Gross margin(/ha);2007;2102.04932694963
Coexistence scenario;Arable farm;Gross margin(/ha);2007;1582.79443149359
Coexistence scenario;LF1;Gross margin(/ha);2007;2699.47996841846
Coexistence scenario;LF2;Gross margin(/ha);2007;3615.6642046422703
Coexistence scenario;Livestock farm;Gross margin(/ha);2007;3157.57208653036
Coexistence scenario;Territory;Gross margin(/ha);2007;2032.73090436124
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2007;81.85520505357141
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2007;175.24895584200002
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2007;108.825999827538
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2007;140.508473348214
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2007;124.604050081203
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2007;126.20853683050501
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2007;116.861793623736
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2007;101.25071427884599
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2007;109.05625395129101
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2007;121.30788457930099
Coexistence scenario;AF1;Protein yield (kg N/ha);2007;1172.35083333333
Coexistence scenario;AF2;Protein yield (kg N/ha);2007;919.9680000000001
Coexistence scenario;AF3;Protein yield (kg N/ha);2007;1150.1925
Coexistence scenario;AF4;Protein yield (kg N/ha);2007;1228.0275
Coexistence scenario;AF5;Protein yield (kg N/ha);2007;923.007368421053
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2007;1078.7092403508802
Coexistence scenario;LF1;Protein yield (kg N/ha);2007;1115.05384615385
Coexistence scenario;LF2;Protein yield (kg N/ha);2007;1160.895
Coexistence scenario;Livestock farm;Protein yield (kg N/ha);2007;1137.97442307692
Coexistence scenario;Territory;Protein yield (kg N/ha);2007;1095.6421497011802
Coexistence scenario;AF1;Quantity of active ingredients applied /ha;2007;2.36574285714286
Coexistence scenario;AF2;Quantity of active ingredients applied /ha;2007;3.76298916666667
Coexistence scenario;AF3;Quantity of active ingredients applied /ha;2007;4.9329291666666695
Coexistence scenario;AF4;Quantity of active ingredients applied /ha;2007;2.4103035714285697
Coexistence scenario;AF5;Quantity of active ingredients applied /ha;2007;8.03345127819549
Coexistence scenario;Arable farm;Quantity of active ingredients applied /ha;2007;4.30108320802005
Coexistence scenario;LF1;Quantity of active ingredients applied /ha;2007;3.22837582417582
Coexistence scenario;LF2;Quantity of active ingredients applied /ha;2007;2.6957505203130196
Coexistence scenario;Livestock farm;Quantity of active ingredients applied /ha;2007;2.96206317224442
Coexistence scenario;Territory;Quantity of active ingredients applied /ha;2007;3.9185060549412998
Coexistence scenario;AF1;Workload h/ha;2007;5.856276248250119
Coexistence scenario;AF2;Workload h/ha;2007;4.10988669874282
Coexistence scenario;AF3;Workload h/ha;2007;2.66596968112912
Coexistence scenario;AF4;Workload h/ha;2007;5.6089694363385
Coexistence scenario;AF5;Workload h/ha;2007;2.25825356514944
Coexistence scenario;Arable farm;Workload h/ha;2007;4.099871125922
Coexistence scenario;LF1;Workload h/ha;2007;4.35534591194969
Coexistence scenario;LF2;Workload h/ha;2007;3.83325916036196
Coexistence scenario;Livestock farm;Workload h/ha;2007;4.09430253615582
Coexistence scenario;Territory;Workload h/ha;2007;4.09828010027452
Complementarity scenario;AF1;Economic efficiency;2007;0.762020983626678
Complementarity scenario;AF2;Economic efficiency;2007;0.8100965899288359
Complementarity scenario;AF3;Economic efficiency;2007;0.9014991126827021
Complementarity scenario;AF4;Economic efficiency;2007;0.8228000088256049
Complementarity scenario;AF5;Economic efficiency;2007;0.90045360050376
Complementarity scenario;Arable farm;Economic efficiency;2007;0.839374059113516
Complementarity scenario;LF1;Economic efficiency;2007;0.7028505343775721
Complementarity scenario;LF2;Economic efficiency;2007;0.686156427430422
Complementarity scenario;Livestock farm;Economic efficiency;2007;0.6945034809039972
Complementarity scenario;Territory;Economic efficiency;2007;0.797982465339368
Complementarity scenario;AF1;Energy yield (MjKgDM/ha);2007;161.835342497333
Complementarity scenario;AF2;Energy yield (MjKgDM/ha);2007;148.4474832
Complementarity scenario;AF3;Energy yield (MjKgDM/ha);2007;127.82088619999999
Complementarity scenario;AF4;Energy yield (MjKgDM/ha);2007;234.11374488003997
Complementarity scenario;AF5;Energy yield (MjKgDM/ha);2007;99.5723954947369
Complementarity scenario;Arable farm;Energy yield (MjKgDM/ha);2007;154.357970454422
Complementarity scenario;LF1;Energy yield (MjKgDM/ha);2007;179.392180438634
Complementarity scenario;LF2;Energy yield (MjKgDM/ha);2007;205.74663351040002
Complementarity scenario;Livestock farm;Energy yield (MjKgDM/ha);2007;192.569406974517
Complementarity scenario;Territory;Energy yield (MjKgDM/ha);2007;165.275523745878
Complementarity scenario;AF1;Gross margin(/ha);2007;1360.29192567998
Complementarity scenario;AF2;Gross margin(/ha);2007;1196.16735104435
Complementarity scenario;AF3;Gross margin(/ha);2007;2025.36204101182
Complementarity scenario;AF4;Gross margin(/ha);2007;1233.4051655141
Complementarity scenario;AF5;Gross margin(/ha);2007;1801.06295290423
Complementarity scenario;Arable farm;Gross margin(/ha);2007;1523.2578872309
Complementarity scenario;LF1;Gross margin(/ha);2007;2699.47996841846
Complementarity scenario;LF2;Gross margin(/ha);2007;3615.6642046422703
Complementarity scenario;Livestock farm;Gross margin(/ha);2007;3157.57208653036
Complementarity scenario;Territory;Gross margin(/ha);2007;1990.2048013164604
Complementarity scenario;AF1;Nitrogen use (kg N/ha);2007;71.22022733928571
Complementarity scenario;AF2;Nitrogen use (kg N/ha);2007;175.24895584200002
Complementarity scenario;AF3;Nitrogen use (kg N/ha);2007;108.825999827538
Complementarity scenario;AF4;Nitrogen use (kg N/ha);2007;140.508473348214
Complementarity scenario;AF5;Nitrogen use (kg N/ha);2007;86.4518390496241
Complementarity scenario;Arable farm;Nitrogen use (kg N/ha);2007;116.451099081332
Complementarity scenario;LF1;Nitrogen use (kg N/ha);2007;116.861793623736
Complementarity scenario;LF2;Nitrogen use (kg N/ha);2007;101.25071427884599
Complementarity scenario;Livestock farm;Nitrogen use (kg N/ha);2007;109.05625395129101
Complementarity scenario;Territory;Nitrogen use (kg N/ha);2007;114.33828618703501
Complementarity scenario;AF1;Protein yield (kg N/ha);2007;1174.27833333333
Complementarity scenario;AF2;Protein yield (kg N/ha);2007;919.9680000000001
Complementarity scenario;AF3;Protein yield (kg N/ha);2007;1150.1925
Complementarity scenario;AF4;Protein yield (kg N/ha);2007;1228.0275
Complementarity scenario;AF5;Protein yield (kg N/ha);2007;872.303157894737
Complementarity scenario;Arable farm;Protein yield (kg N/ha);2007;1068.95389824561
Complementarity scenario;LF1;Protein yield (kg N/ha);2007;1115.05384615385
Complementarity scenario;LF2;Protein yield (kg N/ha);2007;1160.895
Complementarity scenario;Livestock farm;Protein yield (kg N/ha);2007;1137.97442307692
Complementarity scenario;Territory;Protein yield (kg N/ha);2007;1088.6740481974198
Complementarity scenario;AF1;Quantity of active ingredients applied /ha;2007;2.6888613103681203
Complementarity scenario;AF2;Quantity of active ingredients applied /ha;2007;3.76298916666667
Complementarity scenario;AF3;Quantity of active ingredients applied /ha;2007;4.9329291666666695
Complementarity scenario;AF4;Quantity of active ingredients applied /ha;2007;2.4103035714285697
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2007;6.01021631738922
